"ParentStopAreaCode","ChildStopAreaCode","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"910GMFLDWSE","330GMA0114","2009-01-15T13:34:00","2009-01-15T13:34:00",0,"new"
"910GMHERON","038G00002000","2009-03-20T12:03:00","2009-03-20T12:03:00",0,"new"
"910GMHERON","038GH837H480","2009-03-20T12:07:00","2009-03-20T12:07:00",0,"new"
"910GMIDGHAM","030G56930001","2009-03-20T11:42:00","2009-03-20T11:42:00",0,"new"
"910GMINSTER","240GA042280A","2009-04-08T16:55:00","2009-04-08T16:55:00",0,"new"
"910GMINSTER","240GA042290A","2009-04-08T16:55:00","2009-04-08T16:55:00",0,"new"
"910GMISTLEY","150G00002779","","",,"new"
"910GMITCHMJ","490G01194B","","",,"new"
"910GMKNSCEN","049G03010923","2007-09-12T08:09:00","2007-09-12T08:09:00",0,"new"
"910GMLBRKB","021G24035","2009-02-13T00:00:00","2009-02-13T00:00:00",0,"new"
"910GMLDSWTH","061GCH434","2011-02-25T00:00:00","2011-02-25T00:00:00",,"new"
"910GMLFORD","400G4411193A","2009-03-17T11:45:00","2009-03-17T11:45:00",0,"new"
"910GMLHB","490G01193A","","",,"new"
"910GMLSECMB","149G00007062","2009-04-06T15:11:00","2009-04-06T15:11:00",0,"new"
"910GMLTNSDG","260GCC20619","2010-02-24T00:00:00","2010-02-24T00:00:00",,"new"
"910GMMIL","240GA032070A","2009-04-08T16:56:00","2009-04-08T16:56:00",0,"new"
"910GMMIL","240GA060270R","2009-04-08T16:55:00","2009-04-08T16:55:00",0,"new"
"910GMNKRISB","040G00002350","2009-07-08T00:00:00","2009-07-08T00:00:00",,"new"
"910GMNKRISB","040G00003912","2008-09-24T00:00:00","2008-09-24T00:00:00",,"new"
"910GMOBERLY","060GMA296","2011-02-25T00:00:00","2011-02-25T00:00:00",,"new"
"910GMORDENS","490G01197B","","",,"new"
"910GMORFLDS","910GMORFNL","2009-02-26T15:42:00","2009-02-26T15:42:00",0,"new"
"910GMOTNGHM","490G01200B","","",,"new"
"910GMOTSPRP","490G01199A","","",,"new"
"910GMRCH","050GMA022072","2008-11-18T00:00:00","2008-11-18T00:00:00",,"new"
"910GMRGT","490G00149L","","",,"new"
"910GMRGT","490G00149M","","",,"new"
"910GMRKSTEY","150G00001219","","",,"new"
"910GMRKSTEY","150G00001267","","",,"new"
"910GMRKSTEY","150G00002687","","",,"new"
"910GMRKTHRB","260G22671","2009-03-04T00:00:00","2009-03-04T00:00:00",,"new"
"910GMRKTHRB","260GCC22657","2009-03-04T00:00:00","2009-03-04T00:00:00",,"new"
"910GMRYLAND","490G01190S1","","",,"new"
"910GMSTONEB","240GA060560R","2009-04-08T16:56:00","2009-04-08T16:56:00",0,"new"
"910GMSTONEB","240GA070530A","2009-04-08T16:56:00","2009-04-08T16:56:00",0,"new"
"910GMSTONEE","240G90635","2009-11-19T14:28:00","2009-11-19T14:28:00",0,"new"
"910GMSTONEE","240G90637","2009-11-19T14:29:00","2009-11-19T14:29:00",0,"new"
"910GMSTONEE","240GA000630A","2009-11-19T14:11:00","2009-11-19T14:11:00",0,"new"
"910GMSTONEE","240GA000700A","2009-11-19T14:14:00","2009-11-19T14:14:00",0,"new"
"910GMSTONEE","240GA000820A","2009-04-08T16:56:00","2009-04-08T16:56:00",0,"new"
"910GMSTONEE","910GMSTONEB","2009-03-17T14:53:00","2009-03-17T14:53:00",0,"new"
"910GMSTONEW","240GA000750A","2009-04-08T16:57:00","2009-04-08T16:57:00",0,"new"
"910GMSTONEW","240GA060570R","2009-04-08T16:57:00","2009-04-08T16:57:00",0,"new"
"910GMTIMER","030G54090002","2009-03-20T11:43:00","2009-03-20T11:43:00",0,"new"
"910GNANTWCH","060GCR48","2011-02-25T00:00:00","2011-02-25T00:00:00",,"new"
"910GNARBRO","260G04643","2009-03-06T00:00:00","2009-03-06T00:00:00",,"new"
"910GNARBRO","260GCC1708","2009-03-06T00:00:00","2009-03-06T00:00:00",,"new"
"910GNBARNET","490G01201S","","",,"new"
"910GNBARNET","490G10192W","","",,"new"
"910GNBCKNHM","490G01202N1","","",,"new"
"910GNDULWCH","490G01210S","","",,"new"
"910GNEEDHAM","390G40505","2011-09-28T14:17:39","2011-09-28T14:17:39",,"new"
"910GNETLEY","190G47","2011-09-28T13:05:30","2011-09-28T13:05:30",,"new"
"910GNEWANG","330GNS0128","2009-01-15T13:59:00","2009-01-15T13:59:00",0,"new"
"910GNEWBRYR","030G54930001","2009-03-20T11:43:00","2009-03-20T11:43:00",0,"new"
"910GNEWBURY","030G54160001","2009-03-20T11:44:00","2009-03-20T11:44:00",0,"new"
"910GNEWCLEE","228GCLEETHO2","2009-01-15T15:06:00","2009-01-15T15:06:00",0,"new"
"910GNEWHVNH","140GRA0010","2011-04-01T11:23:00","2011-04-01T11:23:00",0,"new"
"910GNEWHVNT","140GRA0009","2011-04-01T11:17:00","2011-04-01T11:17:00",0,"new"
"910GNEWMLDN","490G01206H","","",,"new"
"910GNEWNGTN","240GA009330A","2009-04-08T16:58:00","2009-04-08T16:58:00",0,"new"
"910GNEWNGTN","240GA062560R","2009-04-08T16:57:00","2009-04-08T16:57:00",0,"new"
"910GNEWPRTE","150G00001447","","",,"new"
"910GNEWSGAT","490G01207E","","",,"new"
"910GNEWXGTE","490G00156M","","",,"new"
"910GNHOL","227G00091382","","",,"new"
"910GNMBRLPK","490G01213D","","",,"new"
"910GNMILTON","190G48","2011-09-28T13:05:30","2011-09-28T13:05:30",,"new"
"910GNMPTN","300G025RF","2009-02-19T00:00:00","2009-02-19T00:00:00",,"new"
"910GNMPTN","300G025RS","2009-02-19T00:00:00","2009-02-19T00:00:00",,"new"
"910GNORBURY","490G01209B","","",,"new"
"910GNORWDJ","490G01216E","","",,"new"
"910GNORWDJ","490G10448S","","",,"new"
"910GNRBITON","490G08823NB","","",,"new"
"910GNRCH","290G001","2009-02-09T10:52:01","2009-02-09T10:52:01",,"new"
"910GNRCH","290G4565","2009-02-24T14:47:17","2009-02-24T14:47:17",,"new"
"910GNRCH","290G4645","2009-02-24T14:43:03","2009-02-24T14:43:03",,"new"
"910GNRCH","290G5456","2009-02-24T14:43:16","2009-02-24T14:43:16",,"new"
"910GNRTHFLT","240GA018500A","2009-04-08T16:58:00","2009-04-08T16:58:00",0,"new"
"910GNRTHFLT","240GA060840R","2009-04-08T16:58:00","2009-04-08T16:58:00",0,"new"
"910GNRTHFLT","910GNRTHCA","2008-11-07T15:38:00","2008-11-07T15:38:00",0,"new"
"910GNTHCAMP","400G4407457B","2009-03-17T11:47:00","2009-03-17T11:47:00",0,"new"
"910GNTHCAMP","400G4407506A","2009-03-17T11:47:00","2009-03-17T11:47:00",0,"new"
"910GNTHCAMP","910GASHVALE","2009-03-17T14:57:00","2009-03-17T14:57:00",0,"new"
"910GNTHRFLD","330GGE0057","2009-01-15T13:36:00","2009-01-15T13:36:00",0,"new"
"910GNTHWICH","061GVR90","2011-02-25T00:00:00","2011-02-25T00:00:00",,"new"
"910GNTNG","339GBB08","2009-02-26T15:19:00","2009-02-26T15:19:00",0,"new"
"910GNTNG","339GC2","2009-02-26T15:17:00","2009-02-26T15:17:00",0,"new"
"910GNTNG","339GS4","2008-12-12T09:56:00","2008-12-12T09:56:00",0,"new"
"910GNTNG","940GZZNOMLS","2009-02-26T15:21:00","2009-02-26T15:21:00",0,"new"
"910GNUNHEAD","490G01217NB","","",,"new"
"910GNUTBORN","440GCH0185","2009-07-06T11:30:00","2009-07-27T07:55:00",2,"rev"
"910GNUTBORN","910GNUTBBUS","2008-11-07T15:38:00","2008-11-07T15:38:00",0,"new"
"910GNUTFILD","400G4410067B","2009-03-17T11:48:00","2009-03-17T11:48:00",0,"new"
"910GNUTFILD","400G4410251A","2009-03-17T11:49:00","2009-03-17T11:49:00",0,"new"
"910GNWALSHM","290G17","2009-02-26T10:57:36","2009-02-26T10:57:36",,"new"
"910GNWALSHM","290G1783","2009-02-24T14:30:09","2009-02-24T14:30:09",,"new"
"910GNWALSHM","290GW5679","2009-01-15T15:32:03","2009-01-15T15:32:03",,"new"
"910GNWCROSS","490G00155V","","",,"new"
"910GNWELTHM","490G01205E","","",,"new"
"910GNWEMBLY","490G00163B","","",,"new"
"910GNWHYTHE","240GA060660R","2009-04-08T16:58:00","2009-04-08T16:58:00",0,"new"
"910GNWMILSC","100GDNMTC008","2008-12-05T00:00:00","2008-12-05T00:00:00",,"new"
"910GNWMILSN","100G00013828","2008-12-05T00:00:00","2008-12-05T00:00:00",,"new"
"910GNWMILSN","100G52079","2010-08-03T00:00:00","2010-08-03T00:00:00",,"new"
"910GNWMILSN","100GDNRS0659","2008-12-05T00:00:00","2008-12-05T00:00:00",,"new"
"910GNWMKET","390G20176","2011-09-28T14:16:49","2011-09-28T14:16:49",,"new"
"910GNWRKCAS","330GNS0124","2009-01-15T13:40:00","2009-01-15T13:40:00",0,"new"
"910GNWSTEAD","330GAS0300","2008-11-19T15:49:00","2008-11-19T15:49:00",0,"new"
"910GOAKHAM","268GRUT0052","2009-02-19T00:00:00","2009-02-19T00:00:00",,"new"
"910GOAKHAM","268GRUT0072","2009-02-19T00:00:00","2009-02-19T00:00:00",,"new"
"910GOAKHAM","268GRUT0073","2010-02-18T00:00:00","2010-02-18T00:00:00",,"new"
"910GOCKENDN","159G010301","2008-12-19T11:05:00","2008-12-19T11:05:00",0,"new"
"910GOCKLYAC","400G4408063A","2009-03-17T11:49:00","2009-03-17T11:49:00",0,"new"
"910GOCKLYAC","400G4408064B","2009-03-17T11:50:00","2009-03-17T11:50:00",0,"new"
"910GOCKLYAC","400G4408213A","2009-03-17T11:50:00","2009-03-17T11:50:00",0,"new"
"910GOKLGHPK","490G01218N","","",,"new"
"910GOLDFLDP","910GOLDFLBR","2008-11-07T15:39:00","2008-11-07T15:39:00",0,"new"
"910GOLDST","490G15194G","","",,"new"
"910GOPOL","061GEP14","2011-02-25T00:00:00","2011-02-25T00:00:00",,"new"
"910GOPOL","061GEP95","2011-02-25T00:00:00","2011-02-25T00:00:00",,"new"
"910GOREE","140GHA0289","2009-07-28T10:22:00","2009-07-28T10:22:00",0,"new"
"910GOREE","140GHA0291","2009-07-28T10:23:00","2009-07-28T10:23:00",0,"new"
"910GOREE","140GHA0379","2009-07-28T10:23:00","2009-07-28T10:23:00",0,"new"
"910GOREE","140GRA0034","2011-06-14T11:42:00","2011-06-14T11:42:00",0,"new"
"910GORPNGTN","490G01220B","","",,"new"
"910GORPNGTN","490G01220G","","",,"new"
"910GOTFORD","240GA029750A","2009-04-08T16:59:00","2009-04-08T16:59:00",0,"new"
"910GOTFORD","240GA029780A","2009-04-08T16:59:00","2009-04-08T16:59:00",0,"new"
"910GOULTNBN","390G70655","2011-09-28T14:19:08","2011-09-28T14:19:08",,"new"
"910GOULTNBS","390G70660","2011-09-28T14:19:08","2011-09-28T14:19:08",,"new"
"910GOVTN","190G52","2011-09-28T13:05:30","2011-09-28T13:05:30",,"new"
"910GOXFD","340G00001514","2009-05-01T11:43:00","2009-05-01T11:43:00",0,"new"
"910GOXFD","340G00001515","2009-05-01T11:42:00","2009-05-01T11:42:00",0,"new"
"910GOXFD","340G00004000","2009-05-01T11:43:00","2009-05-01T11:43:00",0,"new"
"910GOXSHOTT","400G4405196A","2009-03-17T12:08:00","2009-03-17T12:08:00",0,"new"
"910GOXTED","400G4410181B","2009-03-17T12:08:00","2009-03-17T12:08:00",0,"new"
"910GOXTED","400G4410185B","2009-03-17T12:08:00","2009-03-17T12:08:00",0,"new"
"910GOXTED","400G4410186B","2009-03-17T12:09:00","2009-03-17T12:09:00",0,"new"
"910GOXTED","400G4410186C","2009-03-17T12:09:00","2009-03-17T12:09:00",0,"new"
"910GOXTED","910GOXTEDBY","2009-02-26T15:43:00","2009-02-26T15:43:00",0,"new"
"910GPADTON","490G01221H","","",,"new"
"910GPALMRSG","490G01222D","","",,"new"
"910GPANGBRN","030G52920001","2009-03-20T11:45:00","2009-03-20T11:45:00",0,"new"
"910GPANGBRN","030G57410001","2009-03-20T11:45:00","2010-07-26T16:37:00",2,"rev"
"910GPBRO","059GPB25","2009-01-20T00:00:00","2009-01-20T00:00:00",,"new"
"910GPBRO","059GPB26","2009-01-19T00:00:00","2009-01-19T00:00:00",,"new"
"910GPCHESTR","190G54","2011-09-28T13:05:31","2011-09-28T13:05:31",,"new"
"910GPCKHMQD","490G01233QN","","",,"new"
"910GPCKHMRY","490G01223U","","",,"new"
"910GPCKHMRY","910GPKHMRYC","2009-02-26T15:44:00","2009-02-26T15:44:00",0,"new"
"910GPEARTRE","109G00015499","2008-12-01T00:00:00","2008-12-01T00:00:00",,"new"
"910GPENEW","490G01225A","","",,"new"
"910GPETSWD","490G01226AP","","",,"new"
"910GPITSEA","150G00001994","","",,"new"
"910GPITSEA","150G00003288","","",,"new"
"910GPKST","210G2327","","",,"new"
"910GPKWD","240GA013100A","2009-04-08T16:59:00","2009-04-08T16:59:00",0,"new"
"910GPKWD","240GA037630A","2009-04-08T16:59:00","2009-04-08T16:59:00",0,"new"
"910GPKWD","240GA061070R","2009-04-08T16:59:00","2009-04-08T16:59:00",0,"new"
"910GPLMPTON","140GLE0305","2009-07-28T10:23:00","2009-07-28T10:23:00",0,"new"
"910GPLMPTON","140GLE0307","2009-07-28T10:23:00","2009-07-28T10:23:00",0,"new"
"910GPLUCKLY","240GA023670A","2009-04-08T17:00:00","2009-04-08T17:00:00",0,"new"
"910GPLUCKLY","240GA062420R","2009-04-08T17:00:00","2009-04-08T17:00:00",0,"new"
"910GPNDRSEN","490G01228S","","",,"new"
"910GPNGEE","490G01224A","","",,"new"
"910GPNSHRST","240GA007410A","2009-04-08T17:00:00","2009-04-08T17:00:00",0,"new"
"910GPNSHRST","240GA035400A","2009-04-08T17:00:00","2009-04-08T17:00:00",0,"new"
"910GPNSHRST","910GPNSHBUS","2008-11-07T15:39:00","2008-11-07T15:39:00",0,"new"
"910GPOLGATE","140GWE0181","2009-07-28T10:24:00","2009-07-28T10:24:00",0,"new"
"910GPOLGATE","140GWE0184","2009-07-28T10:24:00","2009-07-28T10:24:00",0,"new"
"910GPOTRSBR","210G697","","",,"new"
"910GPOYNTON","060GMA130","2011-02-25T00:00:00","2011-02-25T00:00:00",,"new"
"910GPRINRIS","040G00003611","2008-09-24T00:00:00","2008-09-24T00:00:00",,"new"
"910GPRINRIS","040G00003684","2007-05-10T00:00:00","2007-05-10T00:00:00",,"new"
"910GPRITLWL","158G00000308","","",,"new"
"910GPRKSTON","150G00003287","","",,"new"
"910GPRSP","149G00006041","2008-08-12T13:00:00","2008-08-12T13:00:00",0,"new"
"910GPRSP","910GPRSPBUS","2008-11-07T15:39:00","2008-11-07T15:39:00",0,"new"
"910GPSBY","060GMA405","2011-02-25T00:00:00","2011-02-25T00:00:00",,"new"
"910GPSLDAWH","149G00007455","2009-04-06T15:13:00","2009-04-06T15:13:00",0,"new"
"910GPTRSFLD","190G53","2011-09-28T13:05:31","2011-09-28T13:05:31",,"new"
"910GPULBRO","440GHR0090","2009-07-06T11:31:00","2009-07-06T11:31:00",0,"new"
"910GPURFLET","159G000301","2008-12-19T11:10:00","2008-12-19T11:10:00",0,"new"
"910GPURLEY","490G01229H","","",,"new"
"910GPUTNEY","490G01231E1","","",,"new"
"910GPUTNEY","490G01231F","","",,"new"
"910GPVNSYAW","140GEB0331","2009-07-28T10:25:00","2009-07-28T10:25:00",0,"new"
"910GPVNSYAW","140GEB0341","2010-08-25T11:33:00","2010-08-25T11:33:00",0,"new"
"910GPVNSYAW","140GEB10019","2011-04-04T10:04:00","2011-04-04T10:04:00",0,"new"
"910GPVNSYAW","140GWE80783","2011-04-04T10:04:00","2011-04-04T10:04:00",0,"new"
"910GPVNSYBY","140GWE0212","2009-07-28T10:26:00","2009-07-28T10:26:00",0,"new"
"910GQTRDBAT","490G01234S","","",,"new"
"910GQUENBRO","240GA062570R","2009-04-08T17:19:00","2009-04-08T17:19:00",0,"new"
"910GRADLETT","210G2371","","",,"new"
"910GRADLETT","210G2378","","",,"new"
"910GRADNOT","330GRU0299","2009-01-15T14:06:00","2009-01-15T14:06:00",0,"new"
"910GRAINHMK","249G00000420","2009-04-07T15:59:00","2009-04-07T15:59:00",0,"new"
"910GRAINHMK","249G00020117","2009-04-07T15:59:00","2009-04-07T15:59:00",0,"new"
"910GRAMSGTE","240GA047670A","2009-04-08T17:01:00","2009-04-08T17:01:00",0,"new"
"910GRAYLEGH","150G00000337","","",,"new"
"910GRAYLEGH","150G00003509","","",,"new"
"910GRAYNSPK","490G01237A","","",,"new"
"910GRAYNSPK","490G01237F","","",,"new"
"910GRBRN","490G01236E","","",,"new"
"910GRBRTSBD","140GRA0020","2011-04-01T12:08:00","2011-04-01T12:08:00",0,"new"
"910GRBRTSBD","140GRR0339","2009-07-28T10:26:00","2009-07-28T10:26:00",0,"new"
"910GRCHT","249G00000347","2009-11-20T10:45:00","2009-11-20T10:45:00",0,"new"
"910GRCHT","249G00000366","2009-04-07T16:00:00","2009-04-07T16:00:00",0,"new"
"910GRCHT","249G00000651","2009-04-07T16:00:00","2009-04-07T16:00:00",0,"new"
"910GRCHT","249G00000652","2009-11-19T12:49:00","2009-11-19T12:49:00",0,"new"
"910GRCKMNSW","210G3305","","",,"new"
"910GRCKMNSW","940GZZLURKW","2009-02-26T15:49:00","2009-02-26T15:49:00",0,"new"
"910GRDHAMN","290GR041","2009-01-15T15:33:28","2009-01-15T15:33:28",,"new"
"910GRDLEY","340G00627STN","2009-05-01T11:50:00","2009-05-01T11:50:00",0,"new"
"910GRDNGSTN","039G26100002","2011-06-29T14:37:00","2011-06-29T14:44:00",2,"rev"
"910GRDNGSTN","039G27060001","1899-12-30T00:00:00","2007-08-09T16:43:00",2,"rev"
"910GRDNGSTN","039G27060027","2007-09-07T10:00:00","2007-09-07T10:00:00",0,"new"
"910GRDNGSTN","039G27620001","2011-06-29T14:37:00","2011-06-29T14:37:00",0,"new"
"910GRDNGSTN","039G28130001","2011-06-29T13:07:00","2011-06-29T13:07:00",0,"new"
"910GRDNGSTN","039G28140001","2011-06-29T13:07:00","2011-06-29T13:07:00",0,"new"
"910GRDNGSTN","039G28150001","2011-06-29T13:07:00","2011-06-29T13:07:00",0,"new"
"910GRDNGSTN","039G28160001","2011-06-29T13:08:00","2011-06-29T13:08:00",0,"new"
"910GRDNGSTN","910GRDNG4AB","2009-02-26T15:44:00","2009-02-26T15:44:00",0,"new"
"910GREDHILL","400G4409130A","2009-03-17T12:31:00","2009-03-17T12:31:00",0,"new"
"910GREDHILL","400G4409222A","2009-03-17T12:32:00","2009-03-17T12:32:00",0,"new"
"910GREDHILL","400G4409920A","2009-03-17T12:33:00","2009-03-17T12:33:00",0,"new"
"910GREEDHMS","490G01239A","","",,"new"
"910GREIGATE","400G4409095A","2009-03-17T12:35:00","2009-03-17T12:35:00",0,"new"
"910GREIGATE","400G4409234A","2009-03-17T12:36:00","2009-03-17T12:36:00",0,"new"
"910GRGHTNRD","290G960","2009-01-15T15:33:46","2009-01-15T15:33:46",,"new"
"910GRICHMND","910GRICHNLL","2009-04-14T16:59:00","2009-04-14T16:59:00",0,"new"
"910GRICHNLL","490G00192M","","",,"new"
"910GRIDGMNT","021G20086","2009-02-13T00:00:00","2009-02-13T00:00:00",0,"new"
"910GRNHAME","490G01235A","","",,"new"
"910GROCHFD","150G00003270","","",,"new"
"910GROCHFD","150G00003283","","",,"new"
"910GROLSTN","330GNS0171","2009-01-15T14:21:00","2009-01-15T14:21:00",0,"new"
"910GROMFORD","490G01243W","","",,"new"
"910GROMSEY","190G57","2011-09-28T13:05:31","2011-09-28T13:05:31",,"new"
"910GROYSTON","210G27","","",,"new"
"910GRSKNGTN","270GLR000055","","",,"new"
"910GRTFD","330GBA0439","2009-01-15T14:15:00","2009-01-15T14:15:00",0,"new"
"910GRTFD","910GRTFDLL","2009-02-26T15:20:00","2009-02-26T15:20:00",0,"new"
"910GRTHERHI","490G00195V","","",,"new"
"910GRWLNDSC","190G58","2011-09-28T13:05:31","2011-09-28T13:05:31",,"new"
"910GRYDE","230G00001770","2009-03-16T00:00:00","2009-03-16T00:00:00",,"new"
"910GRYDS","230G00001710","2008-12-23T00:00:00","2008-12-23T00:00:00",,"new"
"910GRYEE","140GRR0223","2009-07-28T10:27:00","2009-07-28T10:27:00",0,"new"
"910GRYEHOUS","210G386","","",,"new"
"910GSACTON","490G01254S","","",,"new"
"910GSALFDS","400G4409146A","2009-03-17T12:37:00","2009-03-17T12:37:00",0,"new"
"910GSALFDS","400G4409147A","2009-03-17T12:37:00","2009-03-17T12:37:00",0,"new"
"910GSALHOUS","290G868","2009-01-15T15:34:06","2009-01-15T15:34:06",,"new"
"910GSAXILBY","270G02701915","","",,"new"
"910GSAXILBY","270GLSC04178","","",,"new"
"910GSBCH","060GCO131","2011-02-25T00:00:00","2011-02-25T00:00:00",,"new"
"910GSBDGWTH","210G300","","",,"new"
"910GSBOURNE","440GCH0197","2009-07-06T11:31:00","2009-07-27T07:57:00",2,"rev"
"910GSBOURNE","440GCH0410","2009-07-06T11:31:00","2009-07-27T07:57:00",2,"rev"
"910GSBOURNE","440GCH0412","2009-07-06T11:31:00","2009-07-27T07:56:00",2,"rev"
"910GSBOURNE","910GSBOUBUS","2008-11-07T15:40:00","2008-11-07T15:40:00",0,"new"
"910GSBRMNDS","490G01256W","","",,"new"
"910GSBROUGH","228GSTAINTER","2009-01-15T15:33:00","2009-01-15T15:33:00",0,"new"
"910GSCNTHRP","227G00091287","","",,"new"
"910GSCNTHRP","227G00091377","","",,"new"
"910GSCNTHRP","227G00091394","","",,"new"
"910GSCROYDN","490G01258N","","",,"new"
"910GSDBRYHH","490G01283B","","",,"new"
"910GSDBRYHR","490G01282J","","",,"new"
"910GSDLG","240GA063250R","2009-04-08T17:01:00","2009-04-08T17:01:00",0,"new"
"910GSDSD","490G01244B","","",,"new"
"910GSEAFORD","140GLE0225","2007-01-23T15:22:00","2007-01-23T15:22:00",0,"new"
"910GSEAFORD","140GLE0227","2011-04-01T12:14:00","2011-04-01T12:14:00",0,"new"
"910GSEAFORD","140GLE0247","2009-07-28T10:28:00","2009-07-28T10:28:00",0,"new"
"910GSEERGRN","040G00002519","2007-05-15T00:00:00","2007-05-15T00:00:00",,"new"
"910GSELHRST","490G01245N","","",,"new"
"910GSELLING","240GA038700A","2009-04-08T17:01:00","2009-04-08T17:01:00",0,"new"
"910GSELLING","240GA038720A","2009-04-08T17:01:00","2009-04-08T17:01:00",0,"new"
"910GSESARDM","140GLE0361","2009-07-28T10:43:00","2009-07-28T10:43:00",0,"new"
"910GSESARDM","140GLE0362","2011-04-04T12:40:00","2011-04-04T12:40:00",0,"new"
"910GSESARDM","140GRA0008","2011-04-04T12:41:00","2011-04-04T12:41:00",0,"new"
"910GSESARDM","910GSESABUS","2008-07-31T15:37:00","2008-07-31T15:37:00",0,"new"
"910GSEVNSIS","490G00201I","","",,"new"
"910GSGFORD","490G04898AA","","",,"new"
"910GSHADWEL","490G00202A","","",,"new"
"910GSHALFD","400G4407386B","2009-03-17T12:40:00","2009-03-17T12:40:00",0,"new"
"910GSHANKLN","230G00002980","2009-03-16T00:00:00","2009-03-16T00:00:00",,"new"
"910GSHAWFD","190G59","2011-09-28T13:05:31","2011-09-28T13:05:31",,"new"
"910GSHBRYNS","158G00000177","","",,"new"
"910GSHELFD","050GGS009020","2008-11-18T00:00:00","2008-11-18T00:00:00",,"new"
"910GSHELFD","050GGS014019","2008-11-18T00:00:00","2008-11-18T00:00:00",,"new"
"910GSHENFLD","150G00002504","","",,"new"
"910GSHEPRTN","400G4402038A","2009-03-17T12:40:00","2009-03-17T12:40:00",0,"new"
"910GSHLIER","490G01267B","","",,"new"
"910GSHPLAKE","340G01680SRD","2009-05-01T11:52:00","2009-05-01T11:52:00",0,"new"
"910GSHPRTH","050GSH008010","2008-11-21T00:00:00","2008-11-21T00:00:00",,"new"
"910GSHRBROK","100G00014931","2008-12-08T00:00:00","2008-12-08T00:00:00",,"new"
"910GSHRBROK","100GDSRS0502","2008-12-04T00:00:00","2008-12-04T00:00:00",,"new"
"910GSHRDHST","490G06398K","","",,"new"
"910GSHRDHST","490G16266N","","",,"new"
"910GSHRGHAM","290G25","2009-01-15T15:34:31","2009-01-15T15:34:31",,"new"
"910GSHRHMBS","440GAD0312","2009-07-06T11:32:00","2009-07-27T07:52:00",2,"rev"
"910GSHRHMBS","440GAD0314","2009-07-06T11:32:00","2009-07-27T07:53:00",2,"rev"
"910GSHRKSKS","330GBA0383","2009-01-15T14:27:00","2009-01-15T14:27:00",0,"new"
"910GSHRMKT","240GA008440A","2009-04-08T17:02:00","2009-04-08T17:02:00",0,"new"
"910GSHRNSOS","240GA012330A","2009-04-08T17:15:00","2009-04-08T17:15:00",0,"new"
"910GSHRNSOS","240GA012340A","2009-04-08T17:02:00","2009-04-08T17:02:00",0,"new"
"910GSHRNSOS","240GA012350A","2009-04-08T17:02:00","2009-04-08T17:02:00",0,"new"
"910GSHRTLND","490G01248A","","",,"new"
"910GSIDCUP","490G01249Z","","",,"new"
"910GSIDCUP","490G15177G","","",,"new"
"910GSILEBY","260GCC08531","2009-02-24T00:00:00","2009-02-24T00:00:00",,"new"
"910GSKEGNES","270G02701894","","",,"new"
"910GSKEGNES","270GLSC00020","","",,"new"
"910GSKENTON","490G00213A","","",,"new"
"910GSLADEGN","490G01252B","","",,"new"
"910GSLEFD","270G02701896","","",,"new"
"910GSLEFD","270G02701897","","",,"new"
"910GSLEFD","270G02701898","","",,"new"
"910GSLEHOPE","159G0037701","2008-12-19T11:12:00","2008-12-19T11:12:00",0,"new"
"910GSLEHOPE","159G0037801","2008-12-19T11:12:00","2008-12-19T11:12:00",0,"new"
"910GSLEHOPE","159G037401","2008-12-19T11:12:00","2008-12-19T11:12:00",0,"new"
"910GSLOUGH","037G0338","2010-06-04T00:00:00","2010-06-04T00:00:00",,"new"
"910GSLOUGH","037G0348","2010-06-29T00:00:00","2010-06-29T00:00:00",,"new"
"910GSLOUGH","037G0488","2010-06-29T00:00:00","2010-06-29T00:00:00",,"new"
"910GSLOUGH","037G0521","2011-04-06T00:00:00","2011-04-06T00:00:00",,"new"
"910GSMARGRT","210G370","","",,"new"
"910GSMARGRT","210G371","","",,"new"
"910GSMERTON","490G01262A","","",,"new"
"910GSNDHRST","038G00120000","2009-03-20T12:04:00","2009-03-20T12:04:00",0,"new"
"910GSNDOWN","230G00001600","2009-03-16T00:00:00","2009-03-16T00:00:00",,"new"
"910GSNDP","490G01284E","","",,"new"
"910GSNDY","021G27015","2009-02-13T00:00:00","2009-02-13T00:00:00",0,"new"
"910GSNDY","021G27017","2009-02-13T00:00:00","2009-02-13T00:00:00",0,"new"
"910GSNODLND","240GA060530R","2009-04-08T17:02:00","2009-04-08T17:02:00",0,"new"
"910GSNWDNAN","240GA045470A","2009-04-08T17:16:00","2009-04-08T17:16:00",0,"new"
"910GSOLEST","240GA030940A","2009-04-08T17:03:00","2009-04-08T17:03:00",0,"new"
"910GSOLEST","240GA060690R","2009-04-08T17:03:00","2009-04-08T17:03:00",0,"new"
"910GSPALDNG","270GLSC02723","","",,"new"
"910GSPDN","109G00015619","2010-07-20T00:00:00","2010-07-20T00:00:00",,"new"
"910GSPDN","109G52443","2008-12-03T00:00:00","2008-12-03T00:00:00",,"new"
"910GSPDN","109GDSNR1322","2008-12-03T00:00:00","2008-12-03T00:00:00",,"new"
"910GSPHL","050GLI058059","2008-11-21T00:00:00","2008-11-21T00:00:00",,"new"
"910GSPHS","240GA023130A","2009-04-08T17:03:00","2009-04-08T17:03:00",0,"new"
"910GSPHS","240GA062300R","2009-04-08T17:03:00","2009-04-08T17:03:00",0,"new"
