"AtcoCode","Sequence","GridType","Easting","Northing","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"270002701276",1,"U",500834,338629,"","",,"new"
"270002701276",2,"U",501486,338629,"","",,"new"
"270002701276",3,"U",501486,338951,"","",,"new"
"270002701276",4,"U",500834,338951,"","",,"new"
"270002701277",1,"U",483581,378580,"","",,"new"
"270002701277",2,"U",483927,378580,"","",,"new"
"270002701277",3,"U",483927,379087,"","",,"new"
"270002701277",4,"U",483581,379087,"","",,"new"
"270002701278",1,"U",483527,377546,"","",,"new"
"270002701278",2,"U",484603,377546,"","",,"new"
"270002701278",3,"U",484603,378370,"","",,"new"
"270002701278",4,"U",483527,378370,"","",,"new"
"270002701279",1,"U",504061,338613,"","",,"new"
"270002701279",2,"U",504867,338613,"","",,"new"
"270002701279",3,"U",504867,339082,"","",,"new"
"270002701279",4,"U",504061,339082,"","",,"new"
"270002701280",1,"U",504034,337402,"","",,"new"
"270002701280",2,"U",504508,337402,"","",,"new"
"270002701280",3,"U",504508,337830,"","",,"new"
"270002701280",4,"U",504034,337830,"","",,"new"
"270002701281",1,"U",504329,335981,"","",,"new"
"270002701281",2,"U",505166,335981,"","",,"new"
"270002701281",3,"U",505166,336379,"","",,"new"
"270002701281",4,"U",504329,336379,"","",,"new"
"270002701282",1,"U",502923,335868,"","",,"new"
"270002701282",2,"U",503131,335868,"","",,"new"
"270002701282",3,"U",503131,336095,"","",,"new"
"270002701282",4,"U",502923,336095,"","",,"new"
"270002701283",1,"U",501334,335192,"","",,"new"
"270002701283",2,"U",501835,335192,"","",,"new"
"270002701283",3,"U",501835,335516,"","",,"new"
"270002701283",4,"U",501334,335516,"","",,"new"
"270002701284",1,"U",503843,333337,"","",,"new"
"270002701284",2,"U",504622,333337,"","",,"new"
"270002701284",3,"U",504622,333910,"","",,"new"
"270002701284",4,"U",503843,333910,"","",,"new"
"270002701285",1,"U",505792,334796,"","",,"new"
"270002701285",2,"U",506386,334796,"","",,"new"
"270002701285",3,"U",506386,335258,"","",,"new"
"270002701285",4,"U",505792,335258,"","",,"new"
"270002701286",1,"U",506518,333176,"","",,"new"
"270002701286",2,"U",507764,333176,"","",,"new"
"270002701286",3,"U",507764,333831,"","",,"new"
"270002701286",4,"U",506518,333831,"","",,"new"
"270002701287",1,"U",508572,335715,"","",,"new"
"270002701287",2,"U",509343,335715,"","",,"new"
"270002701287",3,"U",509343,336482,"","",,"new"
"270002701287",4,"U",508572,336482,"","",,"new"
"270002701288",1,"U",506507,337900,"","",,"new"
"270002701288",2,"U",507381,337900,"","",,"new"
"270002701288",3,"U",507381,338535,"","",,"new"
"270002701288",4,"U",506507,338535,"","",,"new"
"270002701289",1,"U",506391,339426,"","",,"new"
"270002701289",2,"U",507018,339426,"","",,"new"
"270002701289",3,"U",507018,340238,"","",,"new"
"270002701289",4,"U",506391,340238,"","",,"new"
"270002701290",1,"U",500293,341281,"","",,"new"
"270002701290",2,"U",500601,341281,"","",,"new"
"270002701290",3,"U",500601,341541,"","",,"new"
"270002701290",4,"U",500293,341541,"","",,"new"
"270002701340",1,"U",495869,353138,"","",,"new"
"270002701340",2,"U",497258,353138,"","",,"new"
"270002701340",3,"U",497258,354755,"","",,"new"
"270002701340",4,"U",495869,354755,"","",,"new"
"270002701341",1,"U",497921,355945,"","",,"new"
"270002701341",2,"U",499040,355945,"","",,"new"
"270002701341",3,"U",499040,357140,"","",,"new"
"270002701341",4,"U",497921,357140,"","",,"new"
"270002701342",1,"U",498236,357206,"","",,"new"
"270002701342",2,"U",499512,357206,"","",,"new"
"270002701342",3,"U",499512,358388,"","",,"new"
"270002701342",4,"U",498236,358388,"","",,"new"
"270002701343",1,"U",498093,358604,"","",,"new"
"270002701343",2,"U",499153,358604,"","",,"new"
"270002701343",3,"U",499153,359764,"","",,"new"
"270002701343",4,"U",498093,359764,"","",,"new"
"270002701344",1,"U",496924,360205,"","",,"new"
"270002701344",2,"U",498346,360205,"","",,"new"
"270002701344",3,"U",498346,361339,"","",,"new"
"270002701344",4,"U",496924,361339,"","",,"new"
"270002701345",1,"U",490675,359308,"","",,"new"
"270002701345",2,"U",491829,359308,"","",,"new"
"270002701345",3,"U",491829,360631,"","",,"new"
"270002701345",4,"U",490675,360631,"","",,"new"
"270002701346",1,"U",490251,357697,"","",,"new"
"270002701346",2,"U",491136,357697,"","",,"new"
"270002701346",3,"U",491136,358392,"","",,"new"
"270002701346",4,"U",490251,358392,"","",,"new"
"270002701347",1,"U",488333,358912,"","",,"new"
"270002701347",2,"U",489247,358912,"","",,"new"
"270002701347",3,"U",489247,359422,"","",,"new"
"270002701347",4,"U",488333,359422,"","",,"new"
"270002701348",1,"U",491146,353561,"","",,"new"
"270002701348",2,"U",492474,353561,"","",,"new"
"270002701348",3,"U",492474,355186,"","",,"new"
"270002701348",4,"U",491146,355186,"","",,"new"
"270002701349",1,"U",486938,353542,"","",,"new"
"270002701349",2,"U",488565,353542,"","",,"new"
"270002701349",3,"U",488565,354303,"","",,"new"
"270002701349",4,"U",486938,354303,"","",,"new"
"270002701350",1,"U",491041,351997,"","",,"new"
"270002701350",2,"U",491605,351997,"","",,"new"
"270002701350",3,"U",491605,352528,"","",,"new"
"270002701350",4,"U",491041,352528,"","",,"new"
"270002701351",1,"U",487480,352063,"","",,"new"
"270002701351",2,"U",488448,352063,"","",,"new"
"270002701351",3,"U",488448,352607,"","",,"new"
"270002701351",4,"U",487480,352607,"","",,"new"
"270002701352",1,"U",487719,350527,"","",,"new"
"270002701352",2,"U",488224,350527,"","",,"new"
"270002701352",3,"U",488224,351073,"","",,"new"
"270002701352",4,"U",487719,351073,"","",,"new"
"270002701353",1,"U",486846,348581,"","",,"new"
"270002701353",2,"U",487645,348581,"","",,"new"
"270002701353",3,"U",487645,349096,"","",,"new"
"270002701353",4,"U",486846,349096,"","",,"new"
"270002701354",1,"U",484190,348563,"","",,"new"
"270002701354",2,"U",485895,348563,"","",,"new"
"270002701354",3,"U",485895,349370,"","",,"new"
"270002701354",4,"U",484190,349370,"","",,"new"
"270002701355",1,"U",484692,346368,"","",,"new"
"270002701355",2,"U",485553,346368,"","",,"new"
"270002701355",3,"U",485553,346940,"","",,"new"
"270002701355",4,"U",484692,346940,"","",,"new"
"270002701356",1,"U",482843,343699,"","",,"new"
"270002701356",2,"U",484532,343699,"","",,"new"
"270002701356",3,"U",484532,345626,"","",,"new"
"270002701356",4,"U",482843,345626,"","",,"new"
"270002701357",1,"U",484738,344127,"","",,"new"
"270002701357",2,"U",485438,344127,"","",,"new"
"270002701357",3,"U",485438,345066,"","",,"new"
"270002701357",4,"U",484738,345066,"","",,"new"
"270002701358",1,"U",485504,342134,"","",,"new"
"270002701358",2,"U",486459,342134,"","",,"new"
"270002701358",3,"U",486459,343518,"","",,"new"
"270002701358",4,"U",485504,343518,"","",,"new"
"270002701359",1,"U",488716,343090,"","",,"new"
"270002701359",2,"U",489548,343090,"","",,"new"
"270002701359",3,"U",489548,343963,"","",,"new"
"270002701359",4,"U",488716,343963,"","",,"new"
"270002701360",1,"U",488353,344103,"","",,"new"
"270002701360",2,"U",489408,344103,"","",,"new"
"270002701360",3,"U",489408,344844,"","",,"new"
"270002701360",4,"U",488353,344844,"","",,"new"
"270002701361",1,"U",491055,345074,"","",,"new"
"270002701361",2,"U",491763,345074,"","",,"new"
"270002701361",3,"U",491763,345503,"","",,"new"
"270002701361",4,"U",491055,345503,"","",,"new"
"270002701362",1,"U",492019,345947,"","",,"new"
"270002701362",2,"U",492859,345947,"","",,"new"
"270002701362",3,"U",492859,346771,"","",,"new"
"270002701362",4,"U",492019,346771,"","",,"new"
"270002701363",1,"U",490025,347875,"","",,"new"
"270002701363",2,"U",490635,347875,"","",,"new"
"270002701363",3,"U",490635,348501,"","",,"new"
"270002701363",4,"U",490025,348501,"","",,"new"
"270002701364",1,"U",494012,342826,"","",,"new"
"270002701364",2,"U",494761,342826,"","",,"new"
"270002701364",3,"U",494761,343444,"","",,"new"
"270002701364",4,"U",494012,343444,"","",,"new"
"270002701365",1,"U",492603,341286,"","",,"new"
"270002701365",2,"U",493501,341286,"","",,"new"
"270002701365",3,"U",493501,342307,"","",,"new"
"270002701365",4,"U",492603,342307,"","",,"new"
"270002701366",1,"U",492521,340479,"","",,"new"
"270002701366",2,"U",493196,340479,"","",,"new"
"270002701366",3,"U",493196,341154,"","",,"new"
"270002701366",4,"U",492521,341154,"","",,"new"
"270002701367",1,"U",491933,339287,"","",,"new"
"270002701367",2,"U",493241,339287,"","",,"new"
"270002701367",3,"U",493241,340302,"","",,"new"
"270002701367",4,"U",491933,340302,"","",,"new"
"270002701368",1,"U",510774,331502,"","",,"new"
"270002701368",2,"U",512122,331502,"","",,"new"
"270002701368",3,"U",512122,332160,"","",,"new"
"270002701368",4,"U",510774,332160,"","",,"new"
"270002701369",1,"U",507576,331514,"","",,"new"
"270002701369",2,"U",508318,331514,"","",,"new"
"270002701369",3,"U",508318,332273,"","",,"new"
"270002701369",4,"U",507576,332273,"","",,"new"
"270002701370",1,"U",507808,330062,"","",,"new"
"270002701370",2,"U",508987,330062,"","",,"new"
"270002701370",3,"U",508987,330608,"","",,"new"
"270002701370",4,"U",507808,330608,"","",,"new"
"270002701371",1,"U",509056,329772,"","",,"new"
"270002701371",2,"U",509056,329431,"","",,"new"
"270002701371",3,"U",510165,329431,"","",,"new"
"270002701371",4,"U",510165,329772,"","",,"new"
"270002701372",1,"U",510814,328872,"","",,"new"
"270002701372",2,"U",511655,328872,"","",,"new"
"270002701372",3,"U",511655,329812,"","",,"new"
"270002701372",4,"U",510814,329812,"","",,"new"
"270002701373",1,"U",508992,327511,"","",,"new"
"270002701373",2,"U",510643,327511,"","",,"new"
"270002701373",3,"U",510643,328451,"","",,"new"
"270002701373",4,"U",508992,328451,"","",,"new"
"270002701374",1,"U",510202,326525,"","",,"new"
"270002701374",2,"U",511077,326525,"","",,"new"
"270002701374",3,"U",511077,327314,"","",,"new"
"270002701374",4,"U",510202,327314,"","",,"new"
"270002701375",1,"U",510084,325124,"","",,"new"
"270002701375",2,"U",510978,325124,"","",,"new"
"270002701375",3,"U",510978,325624,"","",,"new"
"270002701375",4,"U",510084,325624,"","",,"new"
"270002701376",1,"U",509178,323645,"","",,"new"
"270002701376",2,"U",510621,323645,"","",,"new"
"270002701376",3,"U",510621,324512,"","",,"new"
"270002701376",4,"U",509178,324512,"","",,"new"
"270002701377",1,"U",508143,323705,"","",,"new"
"270002701377",2,"U",509191,323705,"","",,"new"
"270002701377",3,"U",509191,324334,"","",,"new"
"270002701377",4,"U",508143,324334,"","",,"new"
"270002701378",1,"U",507533,324743,"","",,"new"
"270002701378",2,"U",508295,324743,"","",,"new"
"270002701378",3,"U",508295,325282,"","",,"new"
"270002701378",4,"U",507533,325282,"","",,"new"
"270002701379",1,"U",507046,326919,"","",,"new"
"270002701379",2,"U",507750,326919,"","",,"new"
"270002701379",3,"U",507750,327826,"","",,"new"
"270002701379",4,"U",507046,327826,"","",,"new"
"270002701380",1,"U",504593,325854,"","",,"new"
"270002701380",2,"U",505501,325854,"","",,"new"
"270002701380",3,"U",505501,326367,"","",,"new"
"270002701380",4,"U",504593,326367,"","",,"new"
"270002701381",1,"U",504291,327320,"","",,"new"
"270002701381",2,"U",504830,327320,"","",,"new"
"270002701381",3,"U",504830,327649,"","",,"new"
"270002701381",4,"U",504291,327649,"","",,"new"
"270002701382",1,"U",502101,326434,"","",,"new"
"270002701382",2,"U",502671,326434,"","",,"new"
"270002701382",3,"U",502671,326996,"","",,"new"
"270002701382",4,"U",502101,326996,"","",,"new"
"270002701383",1,"U",503535,328395,"","",,"new"
"270002701383",2,"U",504180,328395,"","",,"new"
"270002701383",3,"U",504180,328745,"","",,"new"
"270002701383",4,"U",503535,328745,"","",,"new"
"270002701384",1,"U",499462,324294,"","",,"new"
"270002701384",2,"U",500374,324294,"","",,"new"
"270002701384",3,"U",500374,325531,"","",,"new"
"270002701384",4,"U",499462,325531,"","",,"new"
"270002701385",1,"U",498385,322308,"","",,"new"
"270002701385",2,"U",499474,322308,"","",,"new"
"270002701385",3,"U",499474,323110,"","",,"new"
"270002701385",4,"U",498385,323110,"","",,"new"
"270002701386",1,"U",501262,322152,"","",,"new"
"270002701386",2,"U",502195,322152,"","",,"new"
"270002701386",3,"U",502195,322765,"","",,"new"
"270002701386",4,"U",501262,322765,"","",,"new"
"270002701387",1,"U",504348,322407,"","",,"new"
"270002701387",2,"U",505105,322407,"","",,"new"
"270002701387",3,"U",505105,323233,"","",,"new"
"270002701387",4,"U",504348,323233,"","",,"new"
"270002701388",1,"U",505717,323570,"","",,"new"
"270002701388",2,"U",506103,323570,"","",,"new"
"270002701388",3,"U",506103,324174,"","",,"new"
"270002701388",4,"U",505717,324174,"","",,"new"
"270002701389",1,"U",505576,321176,"","",,"new"
"270002701389",2,"U",506658,321176,"","",,"new"
"270002701389",3,"U",506658,322188,"","",,"new"
"270002701389",4,"U",505576,322188,"","",,"new"
"270002701390",1,"U",508845,321962,"","",,"new"
"270002701390",2,"U",509364,321962,"","",,"new"
"270002701390",3,"U",509364,322309,"","",,"new"
"270002701390",4,"U",508845,322309,"","",,"new"
"270002701391",1,"U",510007,321809,"","",,"new"
"270002701391",2,"U",511130,321809,"","",,"new"
"270002701391",3,"U",511130,322710,"","",,"new"
"270002701391",4,"U",510007,322710,"","",,"new"
"270002701392",1,"U",516540,322060,"","",,"new"
"270002701392",2,"U",517511,322060,"","",,"new"
"270002701392",3,"U",517511,322514,"","",,"new"
"270002701392",4,"U",516540,322514,"","",,"new"
"270002701393",1,"U",515138,320230,"","",,"new"
"270002701393",2,"U",516157,320230,"","",,"new"
"270002701393",3,"U",516157,321199,"","",,"new"
"270002701393",4,"U",515138,321199,"","",,"new"
"270002701394",1,"U",515187,318061,"","",,"new"
"270002701394",2,"U",517196,318061,"","",,"new"
"270002701394",3,"U",517196,319592,"","",,"new"
"270002701394",4,"U",515187,319592,"","",,"new"
"270002701413",1,"U",511516,332634,"","",,"new"
"270002701413",2,"U",512427,332634,"","",,"new"
"270002701413",3,"U",512427,333631,"","",,"new"
"270002701413",4,"U",511516,333631,"","",,"new"
"270002701414",1,"U",511336,330841,"","",,"new"
"270002701414",2,"U",512048,330841,"","",,"new"
"270002701414",3,"U",512048,331091,"","",,"new"
"270002701414",4,"U",511336,331091,"","",,"new"
"270002701415",1,"U",504965,320805,"","",,"new"
"270002701415",2,"U",505629,320805,"","",,"new"
"270002701415",3,"U",505629,321176,"","",,"new"
"270002701415",4,"U",504965,321176,"","",,"new"
"270002701416",1,"U",500907,319734,"","",,"new"
"270002701416",2,"U",501592,319734,"","",,"new"
"270002701416",3,"U",501592,320138,"","",,"new"
"270002701416",4,"U",500907,320138,"","",,"new"
"270002701417",1,"U",501012,317381,"","",,"new"
"270002701417",2,"U",501888,317381,"","",,"new"
"270002701417",3,"U",501888,319143,"","",,"new"
"270002701417",4,"U",501012,319143,"","",,"new"
"270002701418",1,"U",498453,317466,"","",,"new"
"270002701418",2,"U",499512,317466,"","",,"new"
"270002701418",3,"U",499512,319228,"","",,"new"
"270002701418",4,"U",498453,319228,"","",,"new"
"270002701419",1,"U",499688,315709,"","",,"new"
"270002701419",2,"U",500812,315709,"","",,"new"
"270002701419",3,"U",500812,316790,"","",,"new"
"270002701419",4,"U",499688,316790,"","",,"new"
"270002701420",1,"U",501948,316337,"","",,"new"
"270002701420",2,"U",502732,316337,"","",,"new"
"270002701420",3,"U",502732,316752,"","",,"new"
"270002701420",4,"U",501948,316752,"","",,"new"
"270002701421",1,"U",504843,316191,"","",,"new"
"270002701421",2,"U",505590,316191,"","",,"new"
"270002701421",3,"U",505590,317032,"","",,"new"
"270002701421",4,"U",504843,317032,"","",,"new"
"270002701422",1,"U",506612,317992,"","",,"new"
"270002701422",2,"U",507049,317992,"","",,"new"
"270002701422",3,"U",507049,318413,"","",,"new"
"270002701422",4,"U",506612,318413,"","",,"new"
"270002701423",1,"U",506612,316949,"","",,"new"
"270002701423",2,"U",507333,316949,"","",,"new"
"270002701423",3,"U",507333,317477,"","",,"new"
"270002701423",4,"U",506612,317477,"","",,"new"
"270002701424",1,"U",506825,315807,"","",,"new"
"270002701424",2,"U",507406,315807,"","",,"new"
"270002701424",3,"U",507406,316260,"","",,"new"
"270002701424",4,"U",506825,316260,"","",,"new"
"270002701425",1,"U",504632,313610,"","",,"new"
"270002701425",2,"U",505333,313610,"","",,"new"
"270002701425",3,"U",505333,314277,"","",,"new"
"270002701425",4,"U",504632,314277,"","",,"new"
"270002701426",1,"U",507806,312876,"","",,"new"
"270002701426",2,"U",508392,312876,"","",,"new"
"270002701426",3,"U",508392,313511,"","",,"new"
"270002701426",4,"U",507806,313511,"","",,"new"
"270002701427",1,"U",508952,313424,"","",,"new"
"270002701427",2,"U",509690,313424,"","",,"new"
"270002701427",3,"U",509690,314042,"","",,"new"
"270002701427",4,"U",508952,314042,"","",,"new"
"270002701428",1,"U",509142,314966,"","",,"new"
"270002701428",2,"U",509715,314966,"","",,"new"
"270002701428",3,"U",509715,315494,"","",,"new"
"270002701428",4,"U",509142,315494,"","",,"new"
"270002701429",1,"U",509053,317283,"","",,"new"
"270002701429",2,"U",510303,317283,"","",,"new"
"270002701429",3,"U",510303,317778,"","",,"new"
"270002701429",4,"U",509053,317778,"","",,"new"
"270002701430",1,"U",508417,316453,"","",,"new"
"270002701430",2,"U",510576,316453,"","",,"new"
"270002701430",3,"U",510576,317239,"","",,"new"
"270002701430",4,"U",508417,317239,"","",,"new"
"270002701431",1,"U",510816,313557,"","",,"new"
"270002701431",2,"U",512017,313557,"","",,"new"
"270002701431",3,"U",512017,314529,"","",,"new"
"270002701431",4,"U",510816,314529,"","",,"new"
"270002701432",1,"U",511209,311665,"","",,"new"
"270002701432",2,"U",513019,311665,"","",,"new"
"270002701432",3,"U",513019,313052,"","",,"new"
"270002701432",4,"U",511209,313052,"","",,"new"
"270002701433",1,"U",508359,311704,"","",,"new"
"270002701433",2,"U",509308,311704,"","",,"new"
"270002701433",3,"U",509308,312308,"","",,"new"
"270002701433",4,"U",508359,312308,"","",,"new"
"270002701434",1,"U",508746,310644,"","",,"new"
"270002701434",2,"U",509281,310644,"","",,"new"
"270002701434",3,"U",509281,311111,"","",,"new"
"270002701434",4,"U",508746,311111,"","",,"new"
"270002701435",1,"U",510722,308509,"","",,"new"
"270002701435",2,"U",511390,308509,"","",,"new"
"270002701435",3,"U",511390,309346,"","",,"new"
"270002701435",4,"U",510722,309346,"","",,"new"
"270002701436",1,"U",512842,309876,"","",,"new"
"270002701436",2,"U",515078,309876,"","",,"new"
"270002701436",3,"U",515078,311603,"","",,"new"
"270002701436",4,"U",512842,311603,"","",,"new"
"270002701447",1,"U",485313,339524,"","",,"new"
"270002701447",2,"U",486194,339524,"","",,"new"
"270002701447",3,"U",486194,340554,"","",,"new"
"270002701447",4,"U",485313,340554,"","",,"new"
"270002701448",1,"U",489174,337844,"","",,"new"
"270002701448",2,"U",490352,337844,"","",,"new"
"270002701448",3,"U",490352,338787,"","",,"new"
"270002701448",4,"U",489174,338787,"","",,"new"
"270002701462",1,"U",540782,395472,"","",,"new"
"270002701462",2,"U",540782,397963,"","",,"new"
"270002701462",3,"U",543982,397963,"","",,"new"
"270002701462",4,"U",543982,395472,"","",,"new"
"270002701463",1,"U",539037,395032,"","",,"new"
"270002701463",2,"U",539037,396203,"","",,"new"
"270002701463",3,"U",540381,396203,"","",,"new"
"270002701463",4,"U",540381,395032,"","",,"new"
"270002701464",1,"U",537536,396117,"","",,"new"
"270002701464",2,"U",537536,397936,"","",,"new"
"270002701464",3,"U",539089,397936,"","",,"new"
"270002701464",4,"U",539089,396117,"","",,"new"
"270002701465",1,"U",535393,398639,"","",,"new"
"270002701465",2,"U",535393,399891,"","",,"new"
"270002701465",3,"U",536289,399891,"","",,"new"
"270002701465",4,"U",536289,398639,"","",,"new"
"270002701466",1,"U",534464,400025,"","",,"new"
"270002701466",2,"U",534464,401177,"","",,"new"
"270002701466",3,"U",535197,401177,"","",,"new"
"270002701466",4,"U",535197,400025,"","",,"new"
"270002701467",1,"U",536394,401890,"","",,"new"
"270002701467",2,"U",536394,402718,"","",,"new"
"270002701467",3,"U",537222,402718,"","",,"new"
"270002701467",4,"U",537222,401890,"","",,"new"
"270002701468",1,"U",533317,401774,"","",,"new"
"270002701468",2,"U",533317,402651,"","",,"new"
"270002701468",3,"U",534528,402651,"","",,"new"
"270002701468",4,"U",534528,401774,"","",,"new"
"270002701469",1,"U",530834,400782,"","",,"new"
"270002701469",2,"U",530834,401878,"","",,"new"
"270002701469",3,"U",532268,401878,"","",,"new"
"270002701469",4,"U",532268,400782,"","",,"new"
"270002701470",1,"U",536188,384076,"","",,"new"
"270002701470",2,"U",536188,384760,"","",,"new"
"270002701470",3,"U",537454,384760,"","",,"new"
"270002701470",4,"U",537454,384076,"","",,"new"
"270002701508",1,"U",533598,355789,"","",,"new"
"270002701508",2,"U",533598,357976,"","",,"new"
"270002701508",3,"U",535128,357976,"","",,"new"
"270002701508",4,"U",535128,355789,"","",,"new"
"270002701511",1,"U",534988,360976,"","",,"new"
"270002701511",2,"U",535926,360976,"","",,"new"
"270002701511",3,"U",535926,359060,"","",,"new"
"270002701511",4,"U",534988,359060,"","",,"new"
"270002701513",1,"U",502325,330229,"","",,"new"
"270002701513",2,"U",502325,330528,"","",,"new"
"270002701513",3,"U",502717,330528,"","",,"new"
"270002701513",4,"U",502717,330229,"","",,"new"
"270002701514",1,"U",500790,329939,"","",,"new"
"270002701514",2,"U",500790,330339,"","",,"new"
"270002701514",3,"U",501902,330339,"","",,"new"
"270002701514",4,"U",501902,329939,"","",,"new"
"270002701515",1,"U",498197,328257,"","",,"new"
"270002701515",2,"U",498197,328930,"","",,"new"
"270002701515",3,"U",499039,328930,"","",,"new"
"270002701515",4,"U",499039,328257,"","",,"new"
"270002701516",1,"U",497601,325425,"","",,"new"
"270002701516",2,"U",497601,326005,"","",,"new"
"270002701516",3,"U",498187,326005,"","",,"new"
"270002701516",4,"U",498187,325425,"","",,"new"
"270002701522",1,"U",542062,399717,"","",,"new"
"270002701522",2,"U",542062,399967,"","",,"new"
"270002701522",3,"U",542367,399967,"","",,"new"
"270002701522",4,"U",542367,399717,"","",,"new"
"270002701617",1,"U",533337,310763,"","",,"new"
"270002701617",2,"U",533337,311844,"","",,"new"
"270002701617",3,"U",534864,311844,"","",,"new"
"270002701617",4,"U",534864,310763,"","",,"new"
"270002701618",1,"U",531786,311717,"","",,"new"
"270002701618",2,"U",531786,312544,"","",,"new"
"270002701618",3,"U",533246,312544,"","",,"new"
"270002701618",4,"U",533246,311717,"","",,"new"
"270002701619",1,"U",531387,312098,"","",,"new"
"270002701619",2,"U",531387,313689,"","",,"new"
"270002701619",3,"U",532185,313689,"","",,"new"
"270002701619",4,"U",532185,312098,"","",,"new"
"270002701620",1,"U",534897,309228,"","",,"new"
"270002701620",2,"U",534897,309605,"","",,"new"
"270002701620",3,"U",536531,309605,"","",,"new"
"270002701620",4,"U",536531,309228,"","",,"new"
"270002701621",1,"U",529935,311647,"","",,"new"
"270002701621",2,"U",529935,312424,"","",,"new"
"270002701621",3,"U",530879,312424,"","",,"new"
"270002701621",4,"U",530879,311647,"","",,"new"
"270002701622",1,"U",528876,317283,"","",,"new"
"270002701622",2,"U",528876,319459,"","",,"new"
"270002701622",3,"U",529976,319459,"","",,"new"
"270002701622",4,"U",529976,317283,"","",,"new"
"270002701637",1,"U",528750,310200,"","",,"new"
"270002701637",2,"U",529460,311290,"","",,"new"
"270002701637",3,"U",529080,311280,"","",,"new"
"270002701637",4,"U",528410,310200,"","",,"new"
"270002701648",1,"U",520366,335973,"","",,"new"
"270002701648",2,"U",520366,336894,"","",,"new"
"270002701648",3,"U",521295,336894,"","",,"new"
"270002701648",4,"U",521295,335973,"","",,"new"
"270002701649",1,"U",520036,335021,"","",,"new"
"270002701649",2,"U",521764,335021,"","",,"new"
"270002701649",3,"U",521764,336003,"","",,"new"
"270002701649",4,"U",520036,336003,"","",,"new"
"270002701650",1,"U",521803,332708,"","",,"new"
"270002701650",2,"U",523092,332708,"","",,"new"
"270002701650",3,"U",523092,333622,"","",,"new"
"270002701650",4,"U",521803,333622,"","",,"new"
"270002701651",1,"U",522789,330694,"","",,"new"
"270002701651",2,"U",522789,332506,"","",,"new"
"270002701651",3,"U",525070,332506,"","",,"new"
"270002701651",4,"U",525070,330694,"","",,"new"
"270002701652",1,"U",522844,331530,"","",,"new"
"270002701652",2,"U",522844,331174,"","",,"new"
"270002701652",3,"U",522043,331174,"","",,"new"
"270002701652",4,"U",522043,331530,"","",,"new"
"270002701653",1,"U",520133,329522,"","",,"new"
"270002701653",2,"U",520133,330507,"","",,"new"
"270002701653",3,"U",522313,330507,"","",,"new"
"270002701653",4,"U",522313,329522,"","",,"new"
"270002701654",1,"U",518673,329249,"","",,"new"
"270002701654",2,"U",518673,330382,"","",,"new"
"270002701654",3,"U",520126,330382,"","",,"new"
"270002701654",4,"U",520126,329249,"","",,"new"
"270002701655",1,"U",522258,328062,"","",,"new"
"270002701655",2,"U",522258,329288,"","",,"new"
"270002701655",3,"U",524133,329288,"","",,"new"
"270002701655",4,"U",524133,328062,"","",,"new"
"270002701656",1,"U",518728,325523,"","",,"new"
"270002701656",2,"U",518728,326711,"","",,"new"
"270002701656",3,"U",520587,326711,"","",,"new"
"270002701656",4,"U",520587,325523,"","",,"new"
"270002701657",1,"U",521879,323724,"","",,"new"
"270002701657",2,"U",521879,325799,"","",,"new"
"270002701657",3,"U",519499,325799,"","",,"new"
"270002701657",4,"U",519499,323724,"","",,"new"
"270002701661",1,"U",521073,321733,"","",,"new"
"270002701661",2,"U",521073,322303,"","",,"new"
"270002701661",3,"U",522900,322303,"","",,"new"
"270002701661",4,"U",522900,321733,"","",,"new"
"270002701662",1,"U",523142,318898,"","",,"new"
"270002701662",2,"U",523142,320715,"","",,"new"
"270002701662",3,"U",523735,320715,"","",,"new"
"270002701662",4,"U",523735,318898,"","",,"new"
"270002701663",1,"U",526655,321663,"","",,"new"
"270002701663",2,"U",526655,322661,"","",,"new"
"270002701663",3,"U",527754,322661,"","",,"new"
"270002701663",4,"U",527754,321663,"","",,"new"
"270002701664",1,"U",527140,319460,"","",,"new"
"270002701664",2,"U",527790,319460,"","",,"new"
"270002701664",3,"U",528920,322010,"","",,"new"
"270002701664",4,"U",528120,322040,"","",,"new"
"270002701664",5,"U",528100,321760,"","",,"new"
"270002701665",1,"U",528623,321667,"","",,"new"
"270002701665",2,"U",528623,321961,"","",,"new"
"270002701665",3,"U",530071,321961,"","",,"new"
"270002701665",4,"U",530071,321667,"","",,"new"
"270002701696",1,"U",513033,366254,"","",,"new"
"270002701696",2,"U",513033,367282,"","",,"new"
"270002701696",3,"U",514593,367282,"","",,"new"
"270002701696",4,"U",514593,366254,"","",,"new"
"270002701697",1,"U",510933,368979,"","",,"new"
"270002701697",2,"U",510933,370262,"","",,"new"
"270002701697",3,"U",512760,370262,"","",,"new"
"270002701697",4,"U",512760,368979,"","",,"new"
"270002701698",1,"U",506789,367332,"","",,"new"
"270002701698",2,"U",506789,368605,"","",,"new"
"270002701698",3,"U",508060,368605,"","",,"new"
"270002701698",4,"U",508060,367332,"","",,"new"
"270002701699",1,"U",505347,368286,"","",,"new"
"270002701699",2,"U",505347,369808,"","",,"new"
"270002701699",3,"U",507027,369808,"","",,"new"
"270002701699",4,"U",507027,368286,"","",,"new"
"270002701700",1,"U",511645,364099,"","",,"new"
"270002701700",2,"U",511645,364847,"","",,"new"
"270002701700",3,"U",512762,364847,"","",,"new"
"270002701700",4,"U",512762,364099,"","",,"new"
